MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,deltaXYZ,distance,
4614.650291,-300385.2157,-93946.03989,-36180.34518,-0.750446184,-0.407540701,-0.238919361,22666.29909,1,343403.3254,1,329180.5646,0,0,53.19863232,581058.2657,
4615.650291,-300430.2359,-93970.48996,-36194.67941,-0.750228706,-0.407461558,-0.238888149,22666.29909,1,343403.3254,1,329180.5646,0,0,53.18494127,581111.4507,
4616.650291,-300475.2431,-93994.93528,-36209.01176,-0.750011312,-0.407382423,-0.238856936,22666.29909,1,343403.3254,1,329180.5646,0,0,53.17125307,581164.6219,
4617.650291,-300520.2373,-94019.37585,-36223.34224,-0.749794002,-0.407303296,-0.238825722,22666.29909,1,343403.3254,1,329180.5646,0,0,53.15748498,581217.7794,
4618.650291,-300565.2184,-94043.81168,-36237.67085,-0.749576775,-0.407224178,-0.238794506,22666.29909,1,343403.3254,1,329180.5646,0,0,53.14378977,581270.9232,
4619.650291,-300610.1865,-94068.24275,-36251.99758,-0.749359633,-0.407145068,-0.23876329,22666.29909,1,343403.3254,1,329180.5646,0,0,53.1301112,581324.0533,
4620.650291,-300655.1416,-94092.66909,-36266.32244,-0.749142574,-0.407065967,-0.238732073,22666.29909,1,343403.3254,1,329180.5646,0,0,53.11633436,581377.1696,
4621.650291,-300700.0836,-94117.09067,-36280.64543,-0.748925599,-0.406986874,-0.238700854,22666.29909,1,343403.3254,1,329180.5646,0,0,53.10264879,581430.2723,
4622.650291,-300745.0126,-94141.50751,-36294.96654,-0.748708708,-0.406907789,-0.238669635,22666.29909,1,343403.3254,1,329180.5646,0,0,53.08896875,581483.3613,
4623.650291,-300789.9286,-94165.91961,-36309.28579,-0.7484919,-0.406828712,-0.238638414,22666.29909,1,343403.3254,1,329180.5646,0,0,53.07536077,581536.4366,
4624.650291,-300834.8317,-94190.32696,-36323.60315,-0.748275175,-0.406749644,-0.238607192,22666.29909,1,343403.3254,1,329180.5646,0,0,53.06159183,581589.4982,
4625.650291,-300879.7217,-94214.72956,-36337.91865,-0.748058534,-0.406670584,-0.238575969,22666.29909,1,343403.3254,1,329180.5646,0,0,53.04791143,581642.5461,
4626.650291,-300924.5987,-94239.12743,-36352.23227,-0.747841977,-0.406591532,-0.238544745,22666.29909,1,343403.3254,1,329180.5646,0,0,53.03422468,581695.5804,
4627.650291,-300969.4627,-94263.52055,-36366.54402,-0.747625503,-0.406512489,-0.23851352,22666.29909,1,343403.3254,1,329180.5646,0,0,53.02053998,581748.6009,
4628.650291,-301014.3137,-94287.90893,-36380.85389,-0.747409112,-0.406433453,-0.238482293,22666.29909,1,343403.3254,1,329180.5646,0,0,53.00693811,581801.6078,
4629.650291,-301059.1518,-94312.29256,-36395.16189,-0.747192804,-0.406354426,-0.238451066,22666.29909,1,343403.3254,1,329180.5646,0,0,52.99326099,581854.6011,
4630.650291,-301103.9769,-94336.67146,-36409.46802,-0.74697658,-0.406275407,-0.238419837,22666.29909,1,343403.3254,1,329180.5646,0,0,52.97957213,581907.5807,
4631.650291,-301148.789,-94361.04561,-36423.77227,-0.746760439,-0.406196396,-0.238388607,22666.29909,1,343403.3254,1,329180.5646,0,0,52.96589071,581960.5466,
4632.650291,-301193.5881,-94385.41502,-36438.07465,-0.746544381,-0.406117394,-0.238357376,22666.29909,1,343403.3254,1,329180.5646,0,0,52.95229861,582013.4989,
4633.650291,-301238.3743,-94409.7797,-36452.37516,-0.746328406,-0.406038399,-0.238326144,22666.29909,1,343403.3254,1,329180.5646,0,0,52.93869476,582066.4376,
4634.650291,-301283.1476,-94434.13963,-36466.67379,-0.746112514,-0.405959412,-0.23829491,22666.29909,1,343403.3254,1,329180.5646,0,0,52.9249338,582119.3625,
4635.650291,-301327.9078,-94458.49483,-36480.97055,-0.745896705,-0.405880434,-0.238263676,22666.29909,1,343403.3254,1,329180.5646,0,0,52.9114148,582172.2739,
4636.650291,-301372.6552,-94482.84528,-36495.26543,-0.745680979,-0.405801464,-0.23823244,22666.29909,1,343403.3254,1,329180.5646,0,0,52.89765414,582225.1716,
4637.650291,-301417.3895,-94507.191,-36509.55844,-0.745465336,-0.405722501,-0.238201203,22666.29909,1,343403.3254,1,329180.5646,0,0,52.88414273,582278.0557,
4638.650291,-301462.111,-94531.53198,-36523.84958,-0.745249776,-0.405643547,-0.238169965,22666.29909,1,343403.3254,1,329180.5646,0,0,52.87046423,582330.9262,
4639.650291,-301506.8195,-94555.86823,-36538.13884,-0.745034299,-0.4055646,-0.238138726,22666.29909,1,343403.3254,1,329180.5646,0,0,52.85686583,582383.783,
4640.650291,-301551.5151,-94580.19974,-36552.42622,-0.744818904,-0.405485662,-0.238107485,22666.29909,1,343403.3254,1,329180.5646,0,0,52.84327028,582436.6263,
4641.650291,-301596.1978,-94604.52651,-36566.71173,-0.744603592,-0.405406731,-0.238076244,22666.29909,1,343403.3254,1,329180.5646,0,0,52.82967487,582489.456,
4642.650291,-301640.8676,-94628.84854,-36580.99537,-0.744388363,-0.405327809,-0.238045001,22666.29909,1,343403.3254,1,329180.5646,0,0,52.81600156,582542.272,
4643.650291,-301685.5244,-94653.16585,-36595.27713,-0.744173216,-0.405248894,-0.238013757,22666.29909,1,343403.3254,1,329180.5646,0,0,52.80240183,582595.0744,
4644.650291,-301730.1683,-94677.47841,-36609.55702,-0.743958152,-0.405169987,-0.237982511,22666.29909,1,343403.3254,1,329180.5646,0,0,52.78889601,582647.8633,
4645.650291,-301774.7994,-94701.78624,-36623.83504,-0.74374317,-0.405091089,-0.237951265,22666.29909,1,343403.3254,1,329180.5646,0,0,52.77521582,582700.6385,
4646.650291,-301819.4175,-94726.08934,-36638.11117,-0.743528271,-0.405012198,-0.237920017,22666.29909,1,343403.3254,1,329180.5646,0,0,52.76171298,582753.4002,
4647.650291,-301864.0228,-94750.38771,-36652.38544,-0.743313455,-0.404933314,-0.237888768,22666.29909,1,343403.3254,1,329180.5646,0,0,52.74803119,582806.1482,
4648.650291,-301908.6151,-94774.68134,-36666.65783,-0.74309872,-0.404854439,-0.237857518,22666.29909,1,343403.3254,1,329180.5646,0,0,52.73452322,582858.8828,
4649.650291,-301953.1946,-94798.97024,-36680.92834,-0.742884068,-0.404775572,-0.237826266,22666.29909,1,343403.3254,1,329180.5646,0,0,52.72093356,582911.6037,
4650.650291,-301997.7612,-94823.25441,-36695.19698,-0.742669498,-0.404696712,-0.237795014,22666.29909,1,343403.3254,1,329180.5646,0,0,52.70742587,582964.3111,
4651.650291,-302042.315,-94847.53385,-36709.46374,-0.742455011,-0.40461786,-0.23776376,22666.29909,1,343403.3254,1,329180.5646,0,0,52.69374737,583017.0049,
4652.650291,-302086.8558,-94871.80855,-36723.72863,-0.742240606,-0.404539015,-0.237732505,22666.29909,1,343403.3254,1,329180.5646,0,0,52.68024457,583069.6851,
4653.650291,-302131.3838,-94896.07853,-36737.99164,-0.742026282,-0.404460179,-0.237701248,22666.29909,1,343403.3254,1,329180.5646,0,0,52.6667354,583122.3518,
4654.650291,-302175.899,-94920.34377,-36752.25278,-0.741812041,-0.40438135,-0.23766999,22666.29909,1,343403.3254,1,329180.5646,0,0,52.65314836,583175.005,
4655.650291,-302220.4013,-94944.60429,-36766.51204,-0.741597882,-0.404302529,-0.237638731,22666.29909,1,343403.3254,1,329180.5646,0,0,52.63955956,583227.6445,
4656.650291,-302264.8907,-94968.86008,-36780.76943,-0.741383805,-0.404223715,-0.237607471,22666.29909,1,343403.3254,1,329180.5646,0,0,52.62605271,583280.2706,
4657.650291,-302309.3673,-94993.11114,-36795.02494,-0.74116981,-0.40414491,-0.23757621,22666.29909,1,343403.3254,1,329180.5646,0,0,52.612546,583332.8831,
4658.650291,-302353.8311,-95017.35747,-36809.27857,-0.740955897,-0.404066111,-0.237544947,22666.29909,1,343403.3254,1,329180.5646,0,0,52.59895764,583385.4821,
4659.650291,-302398.282,-95041.59907,-36823.53033,-0.740742065,-0.403987321,-0.237513683,22666.29909,1,343403.3254,1,329180.5646,0,0,52.58554033,583438.0676,
4660.650291,-302442.7202,-95065.83595,-36837.78021,-0.740528316,-0.403908538,-0.237482417,22666.29909,1,343403.3254,1,329180.5646,0,0,52.57186774,583490.6395,
4661.650291,-302487.1454,-95090.0681,-36852.02822,-0.740314648,-0.403829762,-0.237451151,22666.29909,1,343403.3254,1,329180.5646,0,0,52.5584461,583543.198,
4662.650291,-302531.5579,-95114.29552,-36866.27435,-0.740101062,-0.403750994,-0.237419883,22666.29909,1,343403.3254,1,329180.5646,0,0,52.5449428,583595.7429,
4663.650291,-302575.9576,-95138.51821,-36880.51861,-0.739887558,-0.403672234,-0.237388614,22666.29909,1,343403.3254,1,329180.5646,0,0,52.53136166,583648.2743,
4664.650291,-302620.3444,-95162.73619,-36894.76099,-0.739674135,-0.403593481,-0.237357343,22666.29909,1,343403.3254,1,329180.5646,0,0,52.51793582,583700.7922,
4665.650291,-302664.7185,-95186.94943,-36909.00149,-0.739460794,-0.403514736,-0.237326071,22666.29909,1,343403.3254,1,329180.5646,0,0,52.50435035,583753.2966,
4666.650291,-302709.0797,-95211.15795,-36923.24011,-0.739247534,-0.403435998,-0.237294798,22666.29909,1,343403.3254,1,329180.5646,0,0,52.49093672,583805.7875,
4667.650291,-302753.4282,-95235.36175,-36937.47686,-0.739034356,-0.403357268,-0.237263523,22666.29909,1,343403.3254,1,329180.5646,0,0,52.47735425,583858.2648,
4668.650291,-302797.7638,-95259.56083,-36951.71174,-0.738821259,-0.403278545,-0.237232248,22666.29909,1,343403.3254,1,329180.5646,0,0,52.46393085,583910.7288,
4669.650291,-302842.0867,-95283.75518,-36965.94473,-0.738608244,-0.403199829,-0.23720097,22666.29909,1,343403.3254,1,329180.5646,0,0,52.45043315,583963.1792,
4670.650291,-302886.3968,-95307.94481,-36980.17585,-0.73839531,-0.403121121,-0.237169692,22666.29909,1,343403.3254,1,329180.5646,0,0,52.43701546,584015.6162,
4671.650291,-302930.6942,-95332.12971,-36994.4051,-0.738182457,-0.40304242,-0.237138412,22666.29909,1,343403.3254,1,329180.5646,0,0,52.42343275,584068.0397,
4672.650291,-302974.9787,-95356.3099,-37008.63246,-0.737969686,-0.402963727,-0.237107131,22666.29909,1,343403.3254,1,329180.5646,0,0,52.41001533,584120.4497,
4673.650291,-303019.2505,-95380.48536,-37022.85795,-0.737756995,-0.40288504,-0.237075848,22666.29909,1,343403.3254,1,329180.5646,0,0,52.39659995,584172.8463,
4674.650291,-303063.5096,-95404.6561,-37037.08156,-0.737544386,-0.402806362,-0.237044564,22666.29909,1,343403.3254,1,329180.5646,0,0,52.38310295,584225.2294,
4675.650291,-303107.7559,-95428.82212,-37051.3033,-0.737331858,-0.40272769,-0.237013279,22666.29909,1,343403.3254,1,329180.5646,0,0,52.369608,584277.599,
4676.650291,-303151.9894,-95452.98343,-37065.52316,-0.737119412,-0.402649026,-0.236981993,22666.29909,1,343403.3254,1,329180.5646,0,0,52.35618841,584329.9552,
4677.650291,-303196.2102,-95477.14001,-37079.74114,-0.736907046,-0.402570369,-0.236950705,22666.29909,1,343403.3254,1,329180.5646,0,0,52.34268912,584382.2979,
4678.650291,-303240.4182,-95501.29187,-37093.95724,-0.736694761,-0.402491719,-0.236919415,22666.29909,1,343403.3254,1,329180.5646,0,0,52.3293616,584434.6272,
4679.650291,-303284.6136,-95525.43901,-37108.17147,-0.736482557,-0.402413077,-0.236888125,22666.29909,1,343403.3254,1,329180.5646,0,0,52.31586721,584486.9431,
4680.650291,-303328.7962,-95549.58144,-37122.38382,-0.736270434,-0.402334442,-0.236856832,22666.29909,1,343403.3254,1,329180.5646,0,0,52.30236834,584539.2455,
4681.650291,-303372.966,-95573.71915,-37136.59429,-0.736058392,-0.402255813,-0.236825539,22666.29909,1,343403.3254,1,329180.5646,0,0,52.28903851,584591.5345,
4682.650291,-303417.1232,-95597.85214,-37150.80288,-0.735846431,-0.402177192,-0.236794244,22666.29909,1,343403.3254,1,329180.5646,0,0,52.27554263,584643.81,
4683.650291,-303461.2676,-95621.98041,-37165.0096,-0.73563455,-0.402098579,-0.236762948,22666.29909,1,343403.3254,1,329180.5646,0,0,52.26213325,584696.0722,
4684.650291,-303505.3993,-95646.10397,-37179.21444,-0.735422751,-0.402019972,-0.23673165,22666.29909,1,343403.3254,1,329180.5646,0,0,52.24871938,584748.3209,
4685.650291,-303549.5183,-95670.22281,-37193.4174,-0.735211031,-0.401941372,-0.236700351,22666.29909,1,343403.3254,1,329180.5646,0,0,52.23530565,584800.5562,
4686.650291,-303593.6246,-95694.33693,-37207.61848,-0.734999393,-0.40186278,-0.236669051,22666.29909,1,343403.3254,1,329180.5646,0,0,52.22198111,584852.7782,
4687.650291,-303637.7183,-95718.44634,-37221.81768,-0.734787835,-0.401784195,-0.236637749,22666.29909,1,343403.3254,1,329180.5646,0,0,52.20848594,584904.9867,
4688.650291,-303681.7992,-95742.55103,-37236.01501,-0.734576358,-0.401705616,-0.236606445,22666.29909,1,343403.3254,1,329180.5646,0,0,52.19507724,584957.1817,
4689.650291,-303725.8674,-95766.65101,-37250.21046,-0.734364961,-0.401627045,-0.23657514,22666.29909,1,343403.3254,1,329180.5646,0,0,52.18175038,585009.3635,
4690.650291,-303769.923,-95790.74628,-37264.40402,-0.734153645,-0.401548481,-0.236543834,22666.29909,1,343403.3254,1,329180.5646,0,0,52.16834278,585061.5318,
4691.650291,-303813.9659,-95814.83683,-37278.59572,-0.733942409,-0.401469923,-0.236512527,22666.29909,1,343403.3254,1,329180.5646,0,0,52.15493177,585113.6868,
4692.650291,-303857.9961,-95838.92267,-37292.78553,-0.733731253,-0.401391373,-0.236481218,22666.29909,1,343403.3254,1,329180.5646,0,0,52.14152363,585165.8283,
4693.650291,-303902.0136,-95863.0038,-37306.97346,-0.733520178,-0.40131283,-0.236449907,22666.29909,1,343403.3254,1,329180.5646,0,0,52.12819814,585217.9565,
4694.650291,-303946.0185,-95887.08021,-37321.15952,-0.733309183,-0.401234293,-0.236418595,22666.29909,1,343403.3254,1,329180.5646,0,0,52.11478754,585270.0713,
4695.650291,-303990.0107,-95911.15191,-37335.34369,-0.733098268,-0.401155764,-0.236387282,22666.29909,1,343403.3254,1,329180.5646,0,0,52.10146694,585322.1727,
4696.650291,-304033.9903,-95935.2189,-37349.52599,-0.732887433,-0.401077241,-0.236355967,22666.29909,1,343403.3254,1,329180.5646,0,0,52.08805934,585374.2608,
4697.650291,-304077.9572,-95959.28118,-37363.70641,-0.732676679,-0.400998725,-0.23632465,22666.29909,1,343403.3254,1,329180.5646,0,0,52.07473629,585426.3355,
4698.650291,-304121.9115,-95983.33875,-37377.88495,-0.732466005,-0.400920216,-0.236293333,22666.29909,1,343403.3254,1,329180.5646,0,0,52.06132896,585478.3969,
4699.650291,-304165.8531,-96007.39161,-37392.06161,-0.73225541,-0.400841714,-0.236262013,22666.29909,1,343403.3254,1,329180.5646,0,0,52.04800618,585530.4449,
4700.650291,-304209.7821,-96031.43976,-37406.23639,-0.732044896,-0.400763219,-0.236230693,22666.29909,1,343403.3254,1,329180.5646,0,0,52.03467891,585582.4795,
4701.650291,-304253.6985,-96055.48319,-37420.40929,-0.731834462,-0.40068473,-0.23619937,22666.29909,1,343403.3254,1,329180.5646,0,0,52.02136102,585634.5009,
4702.650291,-304297.6023,-96079.52192,-37434.58031,-0.731624107,-0.400606249,-0.236168047,22666.29909,1,343403.3254,1,329180.5646,0,0,52.00795697,585686.5089,
4703.650291,-304341.4934,-96103.55594,-37448.74946,-0.731413833,-0.400527774,-0.236136721,22666.29909,1,343403.3254,1,329180.5646,0,0,51.99463663,585738.5035,
4704.650291,-304385.3719,-96127.58526,-37462.91672,-0.731203638,-0.400449305,-0.236105395,22666.29909,1,343403.3254,1,329180.5646,0,0,51.98139428,585790.4849,
4705.650291,-304429.2379,-96151.60986,-37477.0821,-0.730993524,-0.400370844,-0.236074066,22666.29909,1,343403.3254,1,329180.5646,0,0,51.96799527,585842.4529,
4706.650291,-304473.0912,-96175.62976,-37491.24561,-0.730783489,-0.400292389,-0.236042736,22666.29909,1,343403.3254,1,329180.5646,0,0,51.95467071,585894.4076,
4707.650291,-304516.9319,-96199.64495,-37505.40723,-0.730573533,-0.400213941,-0.236011405,22666.29909,1,343403.3254,1,329180.5646,0,0,51.94135173,585946.3489,
4708.650291,-304560.76,-96223.65543,-37519.56698,-0.730363658,-0.4001355,-0.235980072,22666.29909,1,343403.3254,1,329180.5646,0,0,51.92803206,585998.2769,
4709.650291,-304604.5755,-96247.66121,-37533.72484,-0.730153862,-0.400057065,-0.235948738,22666.29909,1,343403.3254,1,329180.5646,0,0,51.91479773,586050.1917,
4710.650291,-304648.3785,-96271.66228,-37547.88083,-0.729944145,-0.399978637,-0.235917402,22666.29909,1,343403.3254,1,329180.5646,0,0,51.90138933,586102.0931,
4711.650291,-304692.1688,-96295.65864,-37562.03493,-0.729734508,-0.399900215,-0.235886065,22666.29909,1,343403.3254,1,329180.5646,0,0,51.88815716,586153.9813,
4712.650291,-304735.9466,-96319.6503,-37576.18715,-0.729524951,-0.3998218,-0.235854726,22666.29909,1,343403.3254,1,329180.5646,0,0,51.87484348,586205.8561,
4713.650291,-304779.7118,-96343.63726,-37590.3375,-0.729315473,-0.399743391,-0.235823385,22666.29909,1,343403.3254,1,329180.5646,0,0,51.86160422,586257.7177,
4714.650291,-304823.4645,-96367.61951,-37604.48596,-0.729106074,-0.39966499,-0.235792043,22666.29909,1,343403.3254,1,329180.5646,0,0,51.84820373,586309.5659,
4715.650291,-304867.2045,-96391.59706,-37618.63254,-0.728896755,-0.399586594,-0.2357607,22666.29909,1,343403.3254,1,329180.5646,0,0,51.83505182,586361.401,
4716.650291,-304910.9321,-96415.5699,-37632.77724,-0.728687515,-0.399508205,-0.235729355,22666.29909,1,343403.3254,1,329180.5646,0,0,51.8216516,586413.2226,
4717.650291,-304954.647,-96439.53804,-37646.92006,-0.728478355,-0.399429823,-0.235698008,22666.29909,1,343403.3254,1,329180.5646,0,0,51.80850458,586465.0312,
4718.650291,-304998.3495,-96463.50148,-37661.061,-0.728269274,-0.399351447,-0.23566666,22666.29909,1,343403.3254,1,329180.5646,0,0,51.79518899,586516.8263,
4719.650291,-305042.0394,-96487.46022,-37675.20006,-0.728060272,-0.399273077,-0.23563531,22666.29909,1,343403.3254,1,329180.5646,0,0,51.7818689,586568.6082,
4720.650291,-305085.7167,-96511.41425,-37689.33724,-0.727851349,-0.399194714,-0.235603958,22666.29909,1,343403.3254,1,329180.5646,0,0,51.76863792,586620.3768,
4721.650291,-305129.3815,-96535.36358,-37703.47254,-0.727642505,-0.399116358,-0.235572605,22666.29909,1,343403.3254,1,329180.5646,0,0,51.75540435,586672.1323,
4722.650291,-305173.0338,-96559.30821,-37717.60595,-0.72743374,-0.399038007,-0.235541251,22666.29909,1,343403.3254,1,329180.5646,0,0,51.74217637,586723.8744,
4723.650291,-305216.6736,-96583.24814,-37731.73749,-0.727225055,-0.398959663,-0.235509894,22666.29909,1,343403.3254,1,329180.5646,0,0,51.72885872,586775.6033,
4724.650291,-305260.3008,-96607.18337,-37745.86714,-0.727016448,-0.398881326,-0.235478537,22666.29909,1,343403.3254,1,329180.5646,0,0,51.71562827,586827.3189,
4725.650291,-305303.9155,-96631.1139,-37759.99491,-0.72680792,-0.398802994,-0.235447177,22666.29909,1,343403.3254,1,329180.5646,0,0,51.70248229,586879.0214,
4726.650291,-305347.5178,-96655.03973,-37774.1208,-0.726599471,-0.398724669,-0.235415816,22666.29909,1,343403.3254,1,329180.5646,0,0,51.68916777,586930.7106,
4727.650291,-305391.1075,-96678.96086,-37788.24481,-0.726391101,-0.398646351,-0.235384453,22666.29909,1,343403.3254,1,329180.5646,0,0,51.67594235,586982.3865,
4728.650291,-305434.6847,-96702.8773,-37802.36694,-0.72618281,-0.398568038,-0.235353089,22666.29909,1,343403.3254,1,329180.5646,0,0,51.66270507,587034.0492,
4729.650291,-305478.2494,-96726.78903,-37816.48718,-0.725974598,-0.398489732,-0.235321723,22666.29909,1,343403.3254,1,329180.5646,0,0,51.64955961,587085.6988,
4730.650291,-305521.8017,-96750.69606,-37830.60554,-0.725766465,-0.398411432,-0.235290356,22666.29909,1,343403.3254,1,329180.5646,0,0,51.63625026,587137.335,
4731.650291,-305565.3414,-96774.5984,-37844.72202,-0.72555841,-0.398333138,-0.235258986,22666.29909,1,343403.3254,1,329180.5646,0,0,51.62310506,587188.9581,
4732.650291,-305608.8687,-96798.49604,-37858.83662,-0.725350433,-0.398254851,-0.235227616,22666.29909,1,343403.3254,1,329180.5646,0,0,51.60987567,587240.568,
4733.650291,-305652.3835,-96822.38898,-37872.94934,-0.725142536,-0.398176569,-0.235196243,22666.29909,1,343403.3254,1,329180.5646,0,0,51.59664831,587292.1647,
4734.650291,-305695.8858,-96846.27723,-37887.06017,-0.724934717,-0.398098294,-0.235164869,22666.29909,1,343403.3254,1,329180.5646,0,0,51.58341918,587343.7481,
4735.650291,-305739.3756,-96870.16078,-37901.16912,-0.724726976,-0.398020025,-0.235133493,22666.29909,1,343403.3254,1,329180.5646,0,0,51.5702745,587395.3183,
4736.650291,-305782.853,-96894.03963,-37915.27619,-0.724519315,-0.397941762,-0.235102116,22666.29909,1,343403.3254,1,329180.5646,0,0,51.55705027,587446.8754,
4737.650291,-305826.3179,-96917.91379,-37929.38138,-0.724311731,-0.397863505,-0.235070736,22666.29909,1,343403.3254,1,329180.5646,0,0,51.54390311,587498.4193,
4738.650291,-305869.7704,-96941.78325,-37943.48468,-0.724104226,-0.397785254,-0.235039356,22666.29909,1,343403.3254,1,329180.5646,0,0,51.53067915,587549.95,
4739.650291,-305913.2104,-96965.64802,-37957.5861,-0.723896799,-0.397707009,-0.235007973,22666.29909,1,343403.3254,1,329180.5646,0,0,51.51753498,587601.4675,
4740.650291,-305956.638,-96989.50809,-37971.68564,-0.723689451,-0.397628771,-0.234976589,22666.29909,1,343403.3254,1,329180.5646,0,0,51.50439284,587652.9719,
4741.650291,-306000.0532,-97013.36347,-37985.78329,-0.723482181,-0.397550538,-0.234945203,22666.29909,1,343403.3254,1,329180.5646,0,0,51.49116927,587704.4631,
4742.650291,-306043.4559,-97037.21416,-37999.87906,-0.723274989,-0.397472311,-0.234913815,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.47802549,587755.9411,
4743.650291,-306086.8462,-97061.06015,-38013.97295,-0.723067875,-0.39739409,-0.234882426,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.46479945,587807.4059,
4744.650291,-306130.224,-97084.90145,-38028.06495,-0.72286084,-0.397315875,-0.234851035,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.45174485,587858.8576,
4745.650291,-306173.5895,-97108.73806,-38042.15507,-0.722653883,-0.397237666,-0.234819642,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.43851718,587910.2962,
4746.650291,-306216.9425,-97132.56997,-38056.24331,-0.722447004,-0.397159463,-0.234788248,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.42537581,587961.7215,
4747.650291,-306260.2831,-97156.39719,-38070.32966,-0.722240202,-0.397081266,-0.234756852,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.41223732,588013.1338,
4748.650291,-306303.6113,-97180.21972,-38084.41413,-0.722033479,-0.397003075,-0.234725454,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.39909895,588064.5329,
4749.650291,-306346.9271,-97204.03756,-38098.49672,-0.721826834,-0.396924889,-0.234694054,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.38604225,588115.9189,
4750.650291,-306390.2306,-97227.85071,-38112.57742,-0.721620267,-0.39684671,-0.234662653,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.37281713,588167.2917,
4751.650291,-306433.5216,-97251.65917,-38126.65623,-0.721413778,-0.396768536,-0.23463125,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.35967726,588218.6514,
4752.650291,-306476.8002,-97275.46293,-38140.73317,-0.721207366,-0.396690368,-0.234599845,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.34662557,588269.998,
4753.650291,-306520.0665,-97299.26201,-38154.80822,-0.721001032,-0.396612206,-0.234568438,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.33340084,588321.3314,
4754.650291,-306563.3203,-97323.0564,-38168.88138,-0.720794777,-0.396534049,-0.23453703,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.32034752,588372.6518,
4755.650291,-306606.5618,-97346.8461,-38182.95266,-0.720588598,-0.396455898,-0.23450562,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.30729157,588423.9591,
4756.650291,-306649.791,-97370.63111,-38197.02205,-0.720382498,-0.396377753,-0.234474208,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.29406999,588475.2531,
4757.650291,-306693.0077,-97394.41143,-38211.08956,-0.720176475,-0.396299614,-0.234442794,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.28110129,588526.5342,
4758.650291,-306736.2122,-97418.18706,-38225.15519,-0.71997053,-0.39622148,-0.234411379,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.26787723,588577.8021,
4759.650291,-306779.4042,-97441.958,-38239.21893,-0.719764662,-0.396143352,-0.234379961,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.25482643,588629.057,
4760.650291,-306822.5839,-97465.72426,-38253.28078,-0.719558872,-0.396065229,-0.234348542,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.24177386,588680.2987,
4761.650291,-306865.7513,-97489.48583,-38267.34075,-0.71935316,-0.395987113,-0.234317121,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.22864181,588731.5274,
4762.650291,-306908.9063,-97513.24272,-38281.39884,-0.719147524,-0.395909001,-0.234285699,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.21558212,588782.7429,
4763.650291,-306952.049,-97536.99491,-38295.45504,-0.718941967,-0.395830896,-0.234254274,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.20244759,588833.9454,
4764.650291,-306995.1793,-97560.74242,-38309.50935,-0.718736486,-0.395752795,-0.234222848,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.1894844,588885.1349,
4765.650291,-307038.2974,-97584.48525,-38323.56178,-0.718531083,-0.395674701,-0.23419142,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.17634549,588936.3112,
4766.650291,-307081.4031,-97608.22339,-38337.61232,-0.718325758,-0.395596612,-0.23415999,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.16329368,588987.4745,
4767.650291,-307124.4965,-97631.95684,-38351.66098,-0.718120509,-0.395518528,-0.234128558,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.15015967,589038.6247,
4768.650291,-307167.5775,-97655.68561,-38365.70775,-0.717915338,-0.39544045,-0.234097124,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.13719423,589089.7619,
4769.650291,-307210.6463,-97679.4097,-38379.75263,-0.717710244,-0.395362377,-0.234065689,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.12414281,589140.886,
4770.650291,-307253.7028,-97703.1291,-38393.79563,-0.717505227,-0.39528431,-0.234034251,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.11100454,589191.997,
4771.650291,-307296.7469,-97726.84381,-38407.83674,-0.717300287,-0.395206248,-0.234002812,22666.29909,1,343403.3254,1,329180.5646,1,350384.287,51.09804686,589243.0951,
