MISSION ELAPSED TIME (min),dist
6165.25142,649295.3921
6166.25142,649331.3642
6167.25142,649367.3272
6168.25142,649403.2809
6169.25142,649439.2255
6170.25142,649475.1609
6171.25142,649511.0871
6172.25142,649547.0042
6173.25142,649582.912
6174.25142,649618.8108
6175.25142,649654.7003
6176.25142,649690.5808
6177.25142,649726.452
6178.25142,649762.3141
6179.25142,649798.1669
6180.25142,649834.0107
6181.25142,649869.8453
6182.25142,649905.6707
6183.25142,649941.487
6184.25142,649977.2942
6185.25142,650013.0921
6186.25142,650048.881
6187.25142,650084.6606
6188.25142,650120.4312
6189.25142,650156.1926
6190.25142,650191.9448
6191.25142,650227.688
6192.25142,650263.422
6193.25142,650299.1468
6194.25142,650334.8625
6195.25142,650370.5691
6196.25142,650406.2665
6197.25142,650441.9549
6198.25142,650477.6341
6199.25142,650513.3041
6200.25142,650548.965
6201.25142,650584.6169
6202.25142,650620.2595
6203.25142,650655.8931
6204.25142,650691.5176
6205.25142,650727.133
6206.25142,650762.7391
6207.25142,650798.3363
6208.25142,650833.9243
6209.25142,650869.5032
6210.25142,650905.0729
6211.25142,650940.6337
6212.25142,650976.1852
6213.25142,651011.7277
6214.25142,651047.2611
6215.25142,651082.7853
6216.25142,651118.3005
6217.25142,651153.8066
6218.25142,651189.3035
6219.25142,651224.7914
6220.25142,651260.2703
6221.25142,651295.74
6222.25142,651331.2005
6223.25142,651366.6521
6224.25142,651402.0945
6225.25142,651437.5279
6226.25142,651472.9522
6227.25142,651508.3674
6228.25142,651543.7735
6229.25142,651579.1706
6230.25142,651614.5585
6231.25142,651649.9375
6232.25142,651685.3073
6233.25142,651720.668
6234.25142,651756.0197
6235.25142,651791.3623
6236.25142,651826.6958
6237.25142,651862.0203
6238.25142,651897.3358
6239.25142,651932.6421
6240.25142,651967.9394
6241.25142,652003.2277
6242.25142,652038.5069
6243.25142,652073.777
6244.25142,652109.038
6245.25142,652144.2902
6246.25142,652179.5331
6247.25142,652214.767
6248.25142,652249.9919
6249.25142,652285.2077
6250.25142,652320.4146
6251.25142,652355.6123
6252.25142,652390.801
6253.25142,652425.9807
6254.25142,652461.1513
6255.25142,652496.3129
6256.25142,652531.4654
6257.25142,652566.609
6258.25142,652601.7435
6259.25142,652636.8689
6260.25142,652671.9854
6261.25142,652707.0928
6262.25142,652742.1912
6263.25142,652777.2805
6264.25142,652812.3609
6265.25142,652847.4322
6266.25142,652882.4946
6267.25142,652917.5478
6268.25142,652952.5921
6269.25142,652987.6274
6270.25142,653022.6536
6271.25142,653057.6709
6272.25142,653092.6791
6273.25142,653127.6783
6274.25142,653162.6685
6275.25142,653197.6497
6276.25142,653232.6219
6277.25142,653267.585
6278.25142,653302.5392
6279.25142,653337.4844
6280.25142,653372.4206
6281.25142,653407.3478
6282.25142,653442.266
6283.25142,653477.1753
6284.25142,653512.0755
6285.25142,653546.9667
6286.25142,653581.8489
6287.25142,653616.7222
6288.25142,653651.5864
6289.25142,653686.4418
6290.25142,653721.288
6291.25142,653756.1253
6292.25142,653790.9537
6293.25142,653825.773
6294.25142,653860.5833
6295.25142,653895.3848
6296.25142,653930.1772
6297.25142,653964.9606
6298.25142,653999.7352
6299.25142,654034.5007
6300.25142,654069.2572
6301.25142,654104.0048
6302.25142,654138.7434
6303.25142,654173.4731
6304.25142,654208.1937
6305.25142,654242.9055
6306.25142,654277.6083
6307.25142,654312.302
6308.25142,654346.9868
6309.25142,654381.6627
6310.25142,654416.3297
6311.25142,654450.9876
6312.25142,654485.6367
6313.25142,654520.2767
6314.25142,654554.9079
6315.25142,654589.5301
6316.25142,654624.1433
6317.25142,654658.7477
6318.25142,654693.343
6319.25142,654727.9294
6320.25142,654762.5068
6321.25142,654797.0753
6322.25142,654831.6349
6323.25142,654866.1856
6324.25142,654900.7273
6325.25142,654935.2601
6326.25142,654969.784
6327.25142,655004.2988
6328.25142,655038.8049
6329.25142,655073.3019
6330.25142,655107.7901
6331.25142,655142.2693
6332.25142,655176.7396
6333.25142,655211.201
6334.25142,655245.6535
6335.25142,655280.097
6336.25142,655314.5315
6337.25142,655348.9572
6338.25142,655383.3741
6339.25142,655417.7819
6340.25142,655452.1808
6341.25142,655486.5709
6342.25142,655520.952
6343.25142,655555.3242
6344.25142,655589.6875
6345.25142,655624.0419
6346.25142,655658.3875
6347.25142,655692.7241
6348.25142,655727.0517
6349.25142,655761.3705
6350.25142,655795.6804
6351.25142,655829.9814
6352.25142,655864.2735
6353.25142,655898.5567
6354.25142,655932.831
6355.25142,655967.0964
6356.25142,656001.3528
6357.25142,656035.6005
6358.25142,656069.8392
6359.25142,656104.0691
6360.25142,656138.29
6361.25142,656172.5021
6362.25142,656206.7052
6363.25142,656240.8995
6364.25142,656275.085
6365.25142,656309.2616
6366.25142,656343.4292
6367.25142,656377.588
6368.25142,656411.7379
6369.25142,656445.8789
6370.25142,656480.0111
6371.25142,656514.1343
6372.25142,656548.2487
6373.25142,656582.3543
6374.25142,656616.4509
6375.25142,656650.5387
6376.25142,656684.6176
6377.25142,656718.6877
6378.25142,656752.7489
6379.25142,656786.8013
6380.25142,656820.8448
6381.25142,656854.8793
6382.25142,656888.905
6383.25142,656922.9219
6384.25142,656956.93
6385.25142,656990.9292
6386.25142,657024.9195
6387.25142,657058.9009
6388.25142,657092.8736
6389.25142,657126.8373
6390.25142,657160.7922
6391.25142,657194.7383
6392.25142,657228.6755
6393.25142,657262.6038
6394.25142,657296.5233
6395.25142,657330.434
6396.25142,657364.3358
6397.25142,657398.2288
6398.25142,657432.1129
6399.25142,657465.9883
6400.25142,657499.8547
6401.25142,657533.7123
6402.25142,657567.5611
6403.25142,657601.401
6404.25142,657635.2322
6405.25142,657669.0544
6406.25142,657702.8678
6407.25142,657736.6724
6408.25142,657770.4682
6409.25142,657804.2552
6410.25142,657838.0333
6411.25142,657871.8025
6412.25142,657905.563
6413.25142,657939.3146
6414.25142,657973.0575
6415.25142,658006.7914
6416.25142,658040.5166
6417.25142,658074.2329
6418.25142,658107.9405
6419.25142,658141.6392
6420.25142,658175.329
6421.25142,658209.0101
6422.25142,658242.6824
6423.25142,658276.3458
6424.25142,658310.0004
6425.25142,658343.6463
6426.25142,658377.2832
6427.25142,658410.9114
6428.25142,658444.5308
6429.25142,658478.1414
6430.25142,658511.7431
6431.25142,658545.3361
6432.25142,658578.9201
6433.25142,658612.4955
6434.25142,658646.0621
6435.25142,658679.6197
6436.25142,658713.1687
6437.25142,658746.7088
6438.25142,658780.2401
6439.25142,658813.7626
6440.25142,658847.2763
6441.25142,658880.7813
6442.25142,658914.2773
6443.25142,658947.7646
6444.25142,658981.2432
6445.25142,659014.7129
6446.25142,659048.1739
6447.25142,659081.626
6448.25142,659115.0694
6449.25142,659148.5039
6450.25142,659181.9297
6451.25142,659215.3467
6452.25142,659248.7548
6453.25142,659282.1542
6454.25142,659315.5448
6455.25142,659348.9266
6456.25142,659382.2998
6457.25142,659415.664
6458.25142,659449.0195
6459.25142,659482.3662
6460.25142,659515.7041
6461.25142,659549.0332
6462.25142,659582.3536
6463.25142,659615.6651
6464.25142,659648.9679
6465.25142,659682.2619
6466.25142,659715.5472
6467.25142,659748.8236
6468.25142,659782.0912
6469.25142,659815.3502
6470.25142,659848.6004
6471.25142,659881.8416
6472.25142,659915.0743
6473.25142,659948.2981
6474.25142,659981.5131
6475.25142,660014.7193
6476.25142,660047.9169
6477.25142,660081.1055
6478.25142,660114.2855
6479.25142,660147.4567
6480.25142,660180.6192
6481.25142,660213.7728
6482.25142,660246.9177
6483.25142,660280.0538
6484.25142,660313.1812
6485.25142,660346.2997
6486.25142,660379.4096
6487.25142,660412.5107
6488.25142,660445.603
6489.25142,660478.6865
6490.25142,660511.7613
6491.25142,660544.8273
6492.25142,660577.8845
6493.25142,660610.9331
6494.25142,660643.9728
6495.25142,660677.0038
6496.25142,660710.0261
6497.25142,660743.0395
6498.25142,660776.0442
6499.25142,660809.0402
6500.25142,660842.0273
6501.25142,660875.0058
6502.25142,660907.9755
6503.25142,660940.9364
6504.25142,660973.8886
6505.25142,661006.832
6506.25142,661039.7667
6507.25142,661072.6926
6508.25142,661105.6098
6509.25142,661138.5182
6510.25142,661171.4179
6511.25142,661204.3088
6512.25142,661237.1909
6513.25142,661270.0643
6514.25142,661302.929
6515.25142,661335.7849
6516.25142,661368.6321
6517.25142,661401.4705
6518.25142,661434.3002
6519.25142,661467.1211
6520.25142,661499.9332
6521.25142,661532.7367
6522.25142,661565.5313
6523.25142,661598.3173
6524.25142,661631.0945
6525.25142,661663.863
6526.25142,661696.6226
6527.25142,661729.3736
6528.25142,661762.1158
6529.25142,661794.8492
6530.25142,661827.574
6531.25142,661860.29
6532.25142,661892.9972
6533.25142,661925.6957
6534.25142,661958.3854
6535.25142,661991.0664
6536.25142,662023.7386
6537.25142,662056.4021
6538.25142,662089.0569
6539.25142,662121.703
6540.25142,662154.3402
6541.25142,662186.9688
6542.25142,662219.5886
6543.25142,662252.1997
6544.25142,662284.8019
6545.25142,662317.3955
6546.25142,662349.9804
6547.25142,662382.5565
6548.25142,662415.1238
6549.25142,662447.6824
6550.25142,662480.2322
6551.25142,662512.7734
6552.25142,662545.3057
6553.25142,662577.8293
6554.25142,662610.3442
6555.25142,662642.8504
6556.25142,662675.3478
6557.25142,662707.8365
6558.25142,662740.3164
6559.25142,662772.7876
6560.25142,662805.25
6561.25142,662837.7037
6562.25142,662870.1486
6563.25142,662902.5849
6564.25142,662935.0124
6565.25142,662967.4311
6566.25142,662999.841
6567.25142,663032.2423
6568.25142,663064.6348
6569.25142,663097.0185
6570.25142,663129.3936
6571.25142,663161.7598
6572.25142,663194.1173
6573.25142,663226.466
6574.25142,663258.8061
6575.25142,663291.1374
6576.25142,663323.4599
6577.25142,663355.7737
6578.25142,663388.0787
6579.25142,663420.375
6580.25142,663452.6625
6581.25142,663484.9414
6582.25142,663517.2114
6583.25142,663549.4727
6584.25142,663581.7253
6585.25142,663613.9691
6586.25142,663646.2041
6587.25142,663678.4304
6588.25142,663710.6479
6589.25142,663742.8568
6590.25142,663775.0568
6591.25142,663807.2481
6592.25142,663839.4306
6593.25142,663871.6044
6594.25142,663903.7694
6595.25142,663935.9257
6596.25142,663968.0732
6597.25142,664000.212
6598.25142,664032.342
6599.25142,664064.4633
6600.25142,664096.5758
6601.25142,664128.6795
6602.25142,664160.7745
6603.25142,664192.8606
6604.25142,664224.9381
6605.25142,664257.0068
6606.25142,664289.0667
6607.25142,664321.1178
6608.25142,664353.1602
6609.25142,664385.1939
6610.25142,664417.2187
6611.25142,664449.2347
6612.25142,664481.2421
6613.25142,664513.2407
6614.25142,664545.2304
6615.25142,664577.2115
6616.25142,664609.1837
6617.25142,664641.1472
6618.25142,664673.1019
6619.25142,664705.0477
6620.25142,664736.9849
6621.25142,664768.9132
6622.25142,664800.8328
6623.25142,664832.7436
6624.25142,664864.6456
6625.25142,664896.5389
6626.25142,664928.4233
6627.25142,664960.2989
6628.25142,664992.1658
6629.25142,665024.024
6630.25142,665055.8732
6631.25142,665087.7137
6632.25142,665119.5454
6633.25142,665151.3683
6634.25142,665183.1824
6635.25142,665214.9877
6636.25142,665246.7843
6637.25142,665278.5721
6638.25142,665310.351
6639.25142,665342.1211
6640.25142,665373.8824
6641.25142,665405.6349
6642.25142,665437.3786
6643.25142,665469.1135
6644.25142,665500.8396
6645.25142,665532.5568
6646.25142,665564.2652
6647.25142,665595.9649
6648.25142,665627.6557
6649.25142,665659.3376
6650.25142,665691.0108
6651.25142,665722.6752
6652.25142,665754.3308
6653.25142,665785.9775
6654.25142,665817.6153
6655.25142,665849.2443
6656.25142,665880.8645
6657.25142,665912.4759
6658.25142,665944.0784
6659.25142,665975.672
6660.25142,666007.2569
6661.25142,666038.8329
6662.25142,666070.4
6663.25142,666101.9584
6664.25142,666133.5078
6665.25142,666165.0484
6666.25142,666196.5801
6667.25142,666228.103
6668.25142,666259.617
6669.25142,666291.1221
6670.25142,666322.6184
6671.25142,666354.1059
6672.25142,666385.5844
6673.25142,666417.054
6674.25142,666448.5148
6675.25142,666479.9668
6676.25142,666511.4097
6677.25142,666542.8439
6678.25142,666574.2691
6679.25142,666605.6855
6680.25142,666637.093
6681.25142,666668.4915
6682.25142,666699.8812
6683.25142,666731.262
6684.25142,666762.6339
6685.25142,666793.9968
6686.25142,666825.3508
6687.25142,666856.6959
6688.25142,666888.0322
6689.25142,666919.3594
6690.25142,666950.6778
6691.25142,666981.9872
6692.25142,667013.2877
6693.25142,667044.5792
6694.25142,667075.8618
6695.25142,667107.1355
6696.25142,667138.4002
6697.25142,667169.656
6698.25142,667200.9028
6699.25142,667232.1406
6700.25142,667263.3696
6701.25142,667294.5896
6702.25142,667325.8005
6703.25142,667357.0025
6704.25142,667388.1955
6705.25142,667419.3796
6706.25142,667450.5546
6707.25142,667481.7206
6708.25142,667512.8777
6709.25142,667544.0258
6710.25142,667575.1648
6711.25142,667606.2949
6712.25142,667637.4159
6713.25142,667668.528
6714.25142,667699.631
6715.25142,667730.725
6716.25142,667761.81
6717.25142,667792.8859
6718.25142,667823.9527
6719.25142,667855.0105
6720.25142,667886.0594
6721.25142,667917.0991
6722.25142,667948.1298
6723.25142,667979.1514
6724.25142,668010.1639
6725.25142,668041.1674
6726.25142,668072.1617
6727.25142,668103.1471
6728.25142,668134.1233
6729.25142,668165.0904
6730.25142,668196.0484
6731.25142,668226.9974
6732.25142,668257.9371
6733.25142,668288.8678
6734.25142,668319.7894
6735.25142,668350.7018
6736.25142,668381.6051
6737.25142,668412.4993
6738.25142,668443.3843
6739.25142,668474.2601
6740.25142,668505.1267
6741.25142,668535.9842
6742.25142,668566.8325
6743.25142,668597.6717
6744.25142,668628.5017
6745.25142,668659.3224
6746.25142,668690.134
6747.25142,668720.9364
6748.25142,668751.7296
6749.25142,668782.5135
6750.25142,668813.2882
6751.25142,668844.0537
6752.25142,668874.8098
6753.25142,668905.5568
6754.25142,668936.2945
6755.25142,668967.023
6756.25142,668997.7421
6757.25142,669028.452
6758.25142,669059.1526
6759.25142,669089.844
6760.25142,669120.526
6761.25142,669151.1986
6762.25142,669181.862
6763.25142,669212.516
6764.25142,669243.1607
6765.25142,669273.7961
6766.25142,669304.4221
6767.25142,669335.0388
6768.25142,669365.646
6769.25142,669396.2439
6770.25142,669426.8324
6771.25142,669457.4114
6772.25142,669487.9811
6773.25142,669518.5414
6774.25142,669549.0921
6775.25142,669579.6336
6776.25142,669610.1655
6777.25142,669640.688
6778.25142,669671.201
6779.25142,669701.7046
6780.25142,669732.1986
6781.25142,669762.6831
6782.25142,669793.1581
6783.25142,669823.6236
6784.25142,669854.0796
6785.25142,669884.5261
6786.25142,669914.963
6787.25142,669945.3904
6788.25142,669975.808
6789.25142,670006.2162
6790.25142,670036.6148
6791.25142,670067.0037
6792.25142,670097.3831
6793.25142,670127.7528
6794.25142,670158.1128
6795.25142,670188.4632
6796.25142,670218.8039
6797.25142,670249.1349
6798.25142,670279.4563
6799.25142,670309.7678
6800.25142,670340.0697
6801.25142,670370.362
6802.25142,670400.6444
6803.25142,670430.9169
6804.25142,670461.1799
6805.25142,670491.4329
6806.25142,670521.6762
6807.25142,670551.9096
6808.25142,670582.1332
6809.25142,670612.347
6810.25142,670642.5508
6811.25142,670672.7449
6812.25142,670702.9289
6813.25142,670733.1032
6814.25142,670763.2674
6815.25142,670793.4218
6816.25142,670823.5661
6817.25142,670853.7005
6818.25142,670883.825
6819.25142,670913.9394
6820.25142,670944.0438
6821.25142,670974.138
6822.25142,671004.2224
6823.25142,671034.2965
6824.25142,671064.3606
6825.25142,671094.4146
6826.25142,671124.4584
6827.25142,671154.4922
6828.25142,671184.5157
6829.25142,671214.5291
6830.25142,671244.5321
6831.25142,671274.525
6832.25142,671304.5077
6833.25142,671334.4801
6834.25142,671364.4421
6835.25142,671394.394
6836.25142,671424.3355
6837.25142,671454.2665
6838.25142,671484.1873
6839.25142,671514.0977
6840.25142,671543.9976
6841.25142,671573.8871
6842.25142,671603.7661
6843.25142,671633.6348
6844.25142,671663.4927
6845.25142,671693.3403
6846.25142,671723.1773
6847.25142,671753.0037
6848.25142,671782.8195
6849.25142,671812.6247
6850.25142,671842.4192
6851.25142,671872.2031
6852.25142,671901.9762
6853.25142,671931.7386
6854.25142,671961.4903
6855.25142,671991.2312
6856.25142,672020.9613
6857.25142,672050.6806
6858.25142,672080.389
6859.25142,672110.0865
6860.25142,672139.7731
6861.25142,672169.4487
6862.25142,672199.1134
6863.25142,672228.7671
6864.25142,672258.4097
6865.25142,672288.0413
6866.25142,672317.6618
6867.25142,672347.2712
6868.25142,672376.8694
6869.25142,672406.4563
6870.25142,672436.0322
6871.25142,672465.5967
6872.25142,672495.1499
6873.25142,672524.6919
6874.25142,672554.2224
6875.25142,672583.7417
6876.25142,672613.2494
6877.25142,672642.7458
6878.25142,672672.2306
6879.25142,672701.7038
6880.25142,672731.1655
6881.25142,672760.6156
6882.25142,672790.0541
6883.25142,672819.4809
6884.25142,672848.8959
6885.25142,672878.2992
6886.25142,672907.6907
6887.25142,672937.0704
6888.25142,672966.4381
6889.25142,672995.794
6890.25142,673025.1379
6891.25142,673054.4698
6892.25142,673083.7897
6893.25142,673113.0974
6894.25142,673142.393
6895.25142,673171.6764
6896.25142,673200.9477
6897.25142,673230.2066
6898.25142,673259.4531
6899.25142,673288.6874
6900.25142,673317.9092
6901.25142,673347.1186
6902.25142,673376.3154
6903.25142,673405.4997
6904.25142,673434.6714
6905.25142,673463.8304
6906.25142,673492.9767
6907.25142,673522.1101
6908.25142,673551.2309
6909.25142,673580.3387
6910.25142,673609.4335
6911.25142,673638.5154
6912.25142,673667.5843
6913.25142,673696.6401
6914.25142,673725.6827
6915.25142,673754.7121
6916.25142,673783.7282
6917.25142,673812.731
6918.25142,673841.7204
6919.25142,673870.6963
6920.25142,673899.6587
6921.25142,673928.6076
6922.25142,673957.5427
6923.25142,673986.4642
6924.25142,674015.3719
6925.25142,674044.2658
6926.25142,674073.1457
6927.25142,674102.0117
6928.25142,674130.8637
6929.25142,674159.7015
6930.25142,674188.5252
6931.25142,674217.3346
6932.25142,674246.1297
6933.25142,674274.9103
6934.25142,674303.6765
6935.25142,674332.4282
6936.25142,674361.1651
6937.25142,674389.8875
6938.25142,674418.595
6939.25142,674447.2877
6940.25142,674475.9655
6941.25142,674504.6282
6942.25142,674533.2758
6943.25142,674561.9083
6944.25142,674590.5254
6945.25142,674619.1273
6946.25142,674647.7136
6947.25142,674676.2845
6948.25142,674704.8398
6949.25142,674733.3794
6950.25142,674761.9032
6951.25142,674790.411
6952.25142,674818.9029
6953.25142,674847.3788
6954.25142,674875.8385
6955.25142,674904.282
6956.25142,674932.7091
6957.25142,674961.1199
6958.25142,674989.5139
6959.25142,675017.8915
6960.25142,675046.2522
6961.25142,675074.5962
6962.25142,675102.9232
6963.25142,675131.2331
6964.25142,675159.526
6965.25142,675187.8015
6966.25142,675216.0598
6967.25142,675244.3005
6968.25142,675272.5238
6969.25142,675300.7293
6970.25142,675328.9171
6971.25142,675357.087
6972.25142,675385.2388
6973.25142,675413.3725
6974.25142,675441.4881
6975.25142,675469.5852
6976.25142,675497.6639
6977.25142,675525.724
6978.25142,675553.7655
6979.25142,675581.7882
6980.25142,675609.7919
6981.25142,675637.7766
6982.25142,675665.7421
6983.25142,675693.6884
6984.25142,675721.6152
6985.25142,675749.5226
6986.25142,675777.4104
6987.25142,675805.2783
6988.25142,675833.1264
6989.25142,675860.9544
6990.25142,675888.7624
6991.25142,675916.55
6992.25142,675944.3173
6993.25142,675972.0641
6994.25142,675999.7902
6995.25142,676027.4957
6996.25142,676055.1802
6997.25142,676082.8437
6998.25142,676110.4861
6999.25142,676138.1073
7000.25142,676165.7071
7001.25142,676193.2853
7002.25142,676220.8419
7003.25142,676248.3768
7004.25142,676275.8898
7005.25142,676303.3808
7006.25142,676330.8497
7007.25142,676358.2963
7008.25142,676385.7206
7009.25142,676413.1223
7010.25142,676440.5015
7011.25142,676467.8579
7012.25142,676495.1914
7013.25142,676522.5021
7014.25142,676549.7896
7015.25142,676577.054
7016.25142,676604.295
7017.25142,676631.5125
7018.25142,676658.7066
7019.25142,676685.877
7020.25142,676713.0236
7021.25142,676740.1464
7022.25142,676767.2453
7023.25142,676794.32
7024.25142,676821.3706
7025.25142,676848.397
7026.25142,676875.399
7027.25142,676902.3765
7028.25142,676929.3295
7029.25142,676956.258
7030.25142,676983.1617
7031.25142,677010.0406
7032.25142,677036.8947
7033.25142,677063.7238
7034.25142,677090.5279
7035.25142,677117.3069
7036.25142,677144.0608
7037.25142,677170.7895
7038.25142,677197.493
7039.25142,677224.1711
7040.25142,677250.824
7041.25142,677277.4514
7042.25142,677304.0533
7043.25142,677330.6298
7044.25142,677357.1809
7045.25142,677383.7063
7046.25142,677410.2062
7047.25142,677436.6807
7048.25142,677463.1295
7049.25142,677489.5527
7050.25142,677515.9504
7051.25142,677542.3225
7052.25142,677568.6691
7053.25142,677594.9901
7054.25142,677621.2855
7055.25142,677647.5554
7056.25142,677673.7999
7057.25142,677700.019
7058.25142,677726.2127
7059.25142,677752.381
7060.25142,677778.524
7061.25142,677804.6419
7062.25142,677830.7346
7063.25142,677856.8022
7064.25142,677882.8448
7065.25142,677908.8625
7066.25142,677934.8553
7067.25142,677960.8234
7068.25142,677986.7669
7069.25142,678012.6858
7070.25142,678038.5804
7071.25142,678064.4506
7072.25142,678090.2967
7073.25142,678116.1189
7074.25142,678141.9171
7075.25142,678167.6915
7076.25142,678193.4424
7077.25142,678219.1697
7078.25142,678244.8739
7079.25142,678270.5549
7080.25142,678296.213
7081.25142,678321.8483
7082.25142,678347.461
7083.25142,678373.0513
7084.25142,678398.6193
7085.25142,678424.1654
7086.25142,678449.6896
7087.25142,678475.1923
7088.25142,678500.6736
7089.25142,678526.1337
7090.25142,678551.5729
7091.25142,678576.9913
7092.25142,678602.3892
7093.25142,678627.7668
7094.25142,678653.1244
7095.25142,678678.4622
7096.25142,678703.7804
7097.25142,678729.0793
7098.25142,678754.3592
7099.25142,678779.6202
7100.25142,678804.8626
7101.25142,678830.0869
7102.25142,678855.293
7103.25142,678880.4814
7104.25142,678905.6522
7105.25142,678930.8058
7106.25142,678955.9424
7107.25142,678981.0623
7108.25142,679006.1658
7109.25142,679031.253
7110.25142,679056.3245
7111.25142,679081.3802
7112.25142,679106.4207
7113.25142,679131.4461
7114.25142,679156.4567
7115.25142,679181.4528
7116.25142,679206.4346
7117.25142,679231.4026
7118.25142,679256.3568
7119.25142,679281.2975
7120.25142,679306.2253
7121.25142,679331.1401
7122.25142,679356.0425
7123.25142,679380.9325
7124.25142,679405.8105
7125.25142,679430.6768
7126.25142,679455.5317
7127.25142,679480.3753
7128.25142,679505.208
7129.25142,679530.0301
7130.25142,679554.8418
7131.25142,679579.6435
7132.25142,679604.4352
7133.25142,679629.2175
7134.25142,679653.9904
7135.25142,679678.7542
7136.25142,679703.5094
7137.25142,679728.2559
7138.25142,679752.9942
7139.25142,679777.7245
7140.25142,679802.447
7141.25142,679827.1621
7142.25142,679851.8698
7143.25142,679876.5706
7144.25142,679901.2645
7145.25142,679925.9519
7146.25142,679950.6331
7147.25142,679975.3082
7148.25142,679999.9774
7149.25142,680024.6411
7150.25142,680049.2994
7151.25142,680073.9526
7152.25142,680098.6009
7153.25142,680123.2445
7154.25142,680147.8836
7155.25142,680172.5184
7156.25142,680197.1493
7157.25142,680221.7763
7158.25142,680246.3997
7159.25142,680271.0196
7160.25142,680295.6364
7161.25142,680320.2502
7162.25142,680344.8612
7163.25142,680369.4694
7164.25142,680394.0754
7165.25142,680418.6791
7166.25142,680443.2807
7167.25142,680467.8804
7168.25142,680492.4785
7169.25142,680517.0752
7170.25142,680541.6705
7171.25142,680566.2645
7172.25142,680590.8577
7173.25142,680615.45
7174.25142,680640.0418
7175.25142,680664.633
7176.25142,680689.2239
7177.25142,680713.8148
7178.25142,680738.4056
7179.25142,680762.9965
7180.25142,680787.5878
7181.25142,680812.1795
7182.25142,680836.7719
7183.25142,680861.3649
7184.25142,680885.959
7185.25142,680910.554
7186.25142,680935.1502
7187.25142,680959.7477
7188.25142,680984.3467
7189.25142,681008.9472
7190.25142,681033.5495
7191.25142,681058.1536
7192.25142,681082.7597
7193.25142,681107.3678
7194.25142,681131.9781
7195.25142,681156.5908
7196.25142,681181.2059
7197.25142,681205.8236
7198.25142,681230.4439
7199.25142,681255.0671
7200.25142,681279.693
7201.25142,681304.322
7202.25142,681328.9542
7203.25142,681353.5895
7204.25142,681378.2281
7205.25142,681402.8701
7206.25142,681427.5156
7207.25142,681452.1648
7208.25142,681476.8177
7209.25142,681501.4743
7210.25142,681526.1348
7211.25142,681550.7993
7212.25142,681575.4679
7213.25142,681600.1405
7214.25142,681624.8175
7215.25142,681649.4988
7216.25142,681674.1845
7217.25142,681698.8746
7218.25142,681723.5693
7219.25142,681748.2686
7220.25142,681772.9728
7221.25142,681797.6816
7222.25142,681822.3953
7223.25142,681847.1139
7224.25142,681871.8376
7225.25142,681896.5663
7226.25142,681921.3003
7227.25142,681946.0394
7228.25142,681970.7837
7229.25142,681995.5335
7230.25142,682020.2886
7231.25142,682045.0493
7232.25142,682069.8154
7233.25142,682094.5872
7234.25142,682119.3646
7235.25142,682144.1477
7236.25142,682168.9366
7237.25142,682193.7314
7238.25142,682218.532
7239.25142,682243.3385
7240.25142,682268.1511
7241.25142,682292.9697
7242.25142,682317.7944
7243.25142,682342.6252
7244.25142,682367.4621
7245.25142,682392.3054
7246.25142,682417.1549
7247.25142,682442.0108
7248.25142,682466.8731
7249.25142,682491.7418
7250.25142,682516.6169
7251.25142,682541.4986
7252.25142,682566.3868
7253.25142,682591.2818
7254.25142,682616.1832
7255.25142,682641.0914
7256.25142,682666.0063
7257.25142,682690.9279
7258.25142,682715.8564
7259.25142,682740.7916
7260.25142,682765.7337
7261.25142,682790.6828
7262.25142,682815.6388
7263.25142,682840.6018
7264.25142,682865.5718
7265.25142,682890.5488
7266.25142,682915.5329
7267.25142,682940.5241
7268.25142,682965.5225
7269.25142,682990.528
7270.25142,683015.5408
7271.25142,683040.5607
7272.25142,683065.5881
7273.25142,683090.6226
7274.25142,683115.6645
7275.25142,683140.7137
7276.25142,683165.7703
7277.25142,683190.8343
7278.25142,683215.9057
7279.25142,683240.9846
7280.25142,683266.071
7281.25142,683291.1649
7282.25142,683316.2663
7283.25142,683341.3753
7284.25142,683366.4917
7285.25142,683391.6159
7286.25142,683416.7476
7287.25142,683441.8871
7288.25142,683467.0342
7289.25142,683492.189
7290.25142,683517.3514
7291.25142,683542.5217
7292.25142,683567.6996
7293.25142,683592.8854
7294.25142,683618.079
7295.25142,683643.2803
7296.25142,683668.4895
7297.25142,683693.7066
7298.25142,683718.9315
7299.25142,683744.1643
7300.25142,683769.405
7301.25142,683794.6536
7302.25142,683819.9102
7303.25142,683845.1747
7304.25142,683870.4471
7305.25142,683895.7276
7306.25142,683921.0161
7307.25142,683946.3126
7308.25142,683971.6171
7309.25142,683996.9297
7310.25142,684022.2503
7311.25142,684047.5791
7312.25142,684072.9159
7313.25142,684098.2607
7314.25142,684123.6138
7315.25142,684148.975
7316.25142,684174.3443
7317.25142,684199.7217
7318.25142,684225.1074
7319.25142,684250.5012
7320.25142,684275.9033
7321.25142,684301.3135
7322.25142,684326.7319
7323.25142,684352.1586
7324.25142,684377.5936
7325.25142,684403.0367
7326.25142,684428.4881
7327.25142,684453.9479
7328.25142,684479.4159
7329.25142,684504.8922
7330.25142,684530.3768
7331.25142,684555.8697
7332.25142,684581.371
7333.25142,684606.8805
7334.25142,684632.3984
7335.25142,684657.9247
7336.25142,684683.4594
7337.25142,684709.0024
7338.25142,684734.5538
7339.25142,684760.1136
